x	f	g	h	ge	t
3.0703070307030704	1.8494412693154192	0.9685263014286624	0.06377413115380262	1.0174801346938636	-0.031554630213595426
3.0713071307130715	1.8504098924791643	0.9685900819378671	0.06366687382710592	1.0174485769078714	-0.03150977910418403
3.072307230723072	1.8513785794297968	0.9686537551790183	0.0635597481234388	1.0174170639774742	-0.03146496470890305
3.073307330733073	1.8523473300600388	0.9687173212837522	0.0634527539800714	1.0173855958659541	-0.03142018705991776
3.074307430743074	1.8533161442627428	0.9687807803836422	0.06334589133410098	1.0173541725365614	-0.03137544618920536
3.0753075307530753	1.8542850219308933	0.968844132610199	0.06323916012245225	1.0173227939525138	-0.031330742128555224
3.0763076307630763	1.8552539629576061	0.9689073780948699	0.06313256028187776	1.0172914600769978	-0.03128607490956925
3.0773077307730774	1.856222967236129	0.9689705169690392	0.06302609174895848	1.017260170873168	-0.031241444563662187
3.0783078307830785	1.8571920346598405	0.9690335493640277	0.06291975446010421	1.0172289263041474	-0.031196851122061952
3.0793079307930795	1.858161165122251	0.9690964754110926	0.062813548351554	1.0171977263330283	-0.03115229461580997
3.08030803080308	1.8591303585170011	0.9691592952414271	0.06270747335937672	1.0171665709228714	-0.03110777507576151
3.081308130813081	1.8600996147378648	0.969222008986161	0.06260152941947128	1.017135460036707	-0.03106329253258593
3.0823082308230823	1.8610689336787452	0.9692846167763595	0.06249571646756738	1.0171043936375346	-0.031018847016767128
3.0833083308330833	1.862038315233677	0.9693471187430237	0.06239003443922579	1.017073371688323	-0.03097443855860379
3.0843084308430844	1.8630077592968264	0.9694095150170904	0.06228448326983884	1.0170423941520106	-0.030930067188209735
3.0853085308530854	1.86397726576249	0.9694718057294315	0.06217906289463088	1.0170114609915064	-0.030885732935514224
3.0863086308630865	1.8649468345250957	0.9695339910108542	0.062073773248658724	1.0169805721696887	-0.030841435830262318
3.0873087308730875	1.865916465479202	0.969596070992101	0.06196861426681214	1.0169497276494064	-0.030797175902015174
3.088308830883088	1.8668861585194978	0.969658045803849	0.061863585883814305	1.0169189273934789	-0.03075295318015041
3.0893089308930892	1.867855913540804	0.9697199155767101	0.0617586880342221	1.0168881713646958	-0.03070876769386235
3.0903090309030903	1.8688257304380704	0.9697816804412308	0.06165392065242685	1.016857459525818	-0.030664619472162456
3.0913091309130913	1.8697956091063785	0.9698433405278919	0.06154928367265455	1.0168267918395772	-0.030620508543879585
3.0923092309230924	1.8707655494409399	0.9699048959671085	0.06144477702896643	1.0167961682686764	-0.030576434937660338
3.0933093309330935	1.8717355513370966	0.9699663468892297	0.06134040065525934	1.0167655887757894	-0.03053239868196938
3.0943094309430945	1.8727056146903212	0.9700276934245384	0.06123615448526626	1.0167350533235622	-0.030488399805089765
3.095309530953095	1.873675739396216	0.9700889357032515	0.061132038452556756	1.0167045618746122	-0.030444438335123288
3.096309630963096	1.8746459253505148	0.9701500738555193	0.06102805249053728	1.0166741143915288	-0.030400514299990723
3.0973097309730973	1.8756161724490803	0.9702111080114254	0.06092419653245186	1.0166437108368733	-0.03035662772743228
3.0983098309830983	1.8765864805879056	0.9702720383009868	0.060820470511382424	1.0166133511731794	-0.030312778645007844
3.0993099309930994	1.877556849663114	0.9703328648541536	0.060716874360249244	1.0165830353629535	-0.03026896708009732
3.1003100310031004	1.878527279570959	0.9703935878008085	0.060613408011811414	1.016552763368674	-0.030225193059900957
3.1013101310131015	1.8794977702078237	0.9704542072707674	0.06051007139866729	1.0165225351527925	-0.03018145661143969
3.1023102310231025	1.8804683214702207	0.9705147233937783	0.06040686445325495	1.0164923506777335	-0.030137757761555445
3.103310331033103	1.8814389332547925	0.9705751362995221	0.06030378710785268	1.0164622099058946	-0.030094096536911495
3.1043104310431042	1.8824096054583124	0.9706354461176118	0.060200839294579256	1.0164321127996472	-0.03005047296399271
3.1053105310531053	1.883380337977682	0.9706956529775923	0.060098020945394647	1.0164020593213354	-0.030006887069105995
3.1063106310631063	1.8843511307099328	0.9707557570089408	0.059995331992100304	1.0163720494332775	-0.029963338878380538
3.1073107310731074	1.885321983552226	0.9708157583410661	0.05989277236633963	1.0163420830977656	-0.029919828417768156
